"","Inst Time","Flow (cfs)"
"3","10/1/2022 0:00","0.163"
"4","10/1/2022 0:15","0.169"
"5","10/1/2022 0:30","0.162"
"6","10/1/2022 0:45","0.175"
"7","10/1/2022 1:00","0.175"
"8","10/1/2022 1:15","0.165"
"9","10/1/2022 1:30","0.156"
"10","10/1/2022 1:45","0.143"
"11","10/1/2022 2:00","0.143"
"12","10/1/2022 2:15","0.166"
"13","10/1/2022 2:30","0.175"
"14","10/1/2022 2:45","0.162"
"15","10/1/2022 3:00","0.162"
"16","10/1/2022 3:15","0.138"
"17","10/1/2022 3:30","0.151"
"18","10/1/2022 3:45","0.175"
"19","10/1/2022 4:00","0.162"
"20","10/1/2022 4:15","0.156"
"21","10/1/2022 4:30","0.15"
"22","10/1/2022 4:45","0.163"
"23","10/1/2022 5:00","0.163"
"24","10/1/2022 5:15","0.15"
"25","10/1/2022 5:30","0.15"
"26","10/1/2022 5:45","0.163"
"27","10/1/2022 6:00","0.185"
"28","10/1/2022 6:15","0.179"
"29","10/1/2022 6:30","0.179"
"30","10/1/2022 6:45","0.193"
"31","10/1/2022 7:00","0.185"
"32","10/1/2022 7:15","0.177"
"33","10/1/2022 7:30","0.177"
"34","10/1/2022 7:45","0.191"
"35","10/1/2022 8:00","0.205"
"36","10/1/2022 8:15","0.191"
"37","10/1/2022 8:30","0.163"
"38","10/1/2022 8:45","0.163"
"39","10/1/2022 9:00","0.163"
"40","10/1/2022 9:15","0.15"
"41","10/1/2022 9:30","0.15"
"42","10/1/2022 9:45","0.137"
"43","10/1/2022 10:00","0.113"
"44","10/1/2022 10:15","0.125"
"45","10/1/2022 10:30","0.147"
"46","10/1/2022 10:45","0.113"
"47","10/1/2022 11:00","0.08"
"48","10/1/2022 11:15","0.088"
"49","10/1/2022 11:30","0.097"
"50","10/1/2022 11:45","0.087"
"51","10/1/2022 12:00","0.087"
"52","10/1/2022 12:15","0.081"
"53","10/1/2022 12:30","0.058"
"54","10/1/2022 12:45","0.068"
"55","10/1/2022 13:00","0.076"
"56","10/1/2022 13:15","0.06"
"57","10/1/2022 13:30","0.069"
"58","10/1/2022 13:45","0.085"
