Station,date,Flow_cfs_md
J03-9216-2,2019-03-05,4.458243183346428
J03-9216-2,2019-03-06,29.05289784002857
J03-9216-2,2019-03-07,4.10875231475
J03-9216-2,2019-03-08,3.3931264874214286
J03-9216-2,2019-03-09,3.5626581798714287
J03-9216-2,2019-03-10,3.803240711814286
J03-9216-2,2019-03-11,6.6483521175857145
J03-9216-2,2019-03-12,18.416950562689287
J03-9216-2,2019-03-13,3.3774343790785712
J03-9216-2,2019-03-14,3.7281544265285715
J03-9216-2,2019-03-15,3.978608913685714
J03-9216-2,2019-03-16,4.308483848635714
J03-9216-2,2019-03-17,4.650252094364285
J03-9216-2,2019-03-18,4.756755851728571
J03-9216-2,2019-03-19,4.761676660821428
J03-9216-2,2019-03-20,4.713860117457143
J03-9216-2,2019-03-21,6.056759086517857
J03-9216-2,2019-03-22,4.189180601046429
J03-9216-2,2019-03-23,3.9656323600964285
J03-9216-2,2019-03-24,4.3943562697821426
J03-9216-2,2019-03-25,4.546156751964285
J03-9216-2,2019-03-26,4.329527628035715
J03-9216-2,2019-03-27,4.477603586539286
J03-9216-2,2019-03-28,4.163300751467857
J03-9216-2,2019-03-29,4.281347041528571
J03-9216-2,2019-03-30,4.424007568925
J03-9216-2,2019-03-31,4.587350521114286
J03-9216-2,2019-04-01,5.053561170471428
J03-9216-2,2019-04-02,5.870312820882143
J03-9216-2,2019-04-03,4.3725108033357145
J03-9216-2,2019-04-04,4.214407345060715
J03-9216-2,2019-04-05,4.440905596217857
J03-9216-2,2019-04-06,4.400825889235715
J03-9216-2,2019-04-07,4.489562807
J03-9216-2,2019-04-08,4.658084524632143
J03-9216-2,2019-04-09,6.990421210382142
J03-9216-2,2019-04-10,4.036028216021428
J03-9216-2,2019-04-11,4.3904732996
J03-9216-2,2019-04-12,4.744743158535714
J03-9216-2,2019-04-13,4.782858365210714
J03-9216-2,2019-04-14,4.354722317178571
J03-9216-2,2019-04-15,4.29973515265
J03-9216-2,2019-04-16,4.561801578839286
J03-9216-2,2019-04-17,4.333109436935715
J03-9216-2,2019-04-18,4.898646500314285
J03-9216-2,2019-04-19,5.316721319203571
J03-9216-2,2019-04-20,4.710110055503572
J03-9216-2,2019-04-21,4.208724592010714
J03-9216-2,2019-04-22,4.408060392935714
J03-9216-2,2019-04-23,5.237659489678571
J03-9216-2,2019-04-24,4.6416833087928575
J03-9216-2,2019-04-25,4.102509113528572
J03-9216-2,2019-04-26,4.0361753381392855
J03-9216-2,2019-04-27,3.645243859557143
J03-9216-2,2019-04-28,3.7205740270285714
J03-9216-2,2019-04-29,4.250671034882143
J03-9216-2,2019-04-30,3.6707849364821428
J03-9216-2,2019-05-01,2.3517615415663085
J03-9216-2,2019-05-02,2.1199737766840276
J03-9216-2,2019-05-03,2.2814243292291665
J03-9216-2,2019-05-04,2.19987474425
J03-9216-2,2019-05-05,2.1149408326805554
J03-9216-2,2019-05-06,2.1516857987777778
J03-9216-2,2019-05-07,1.8342542207368422
J03-9216-2,2019-05-08,2.069909335729412
J03-9216-2,2019-05-09,1.8169013375660377
J03-9216-2,2019-05-10,3.1188963726235293
J03-9216-2,2019-05-11,2.97944535525
J03-9216-2,2019-05-12,2.740140743236111
J03-9216-2,2019-05-13,2.8988693441493054
J03-9216-2,2019-05-14,2.7968802100714285
J03-9216-2,2019-05-15,2.620157338984314
J03-9216-2,2019-05-16,26.666032045368055
J03-9216-2,2019-05-17,1.5119454109756945
J03-9216-2,2019-05-18,1.6472622148958334
J03-9216-2,2019-05-19,14.856495021472222
J03-9216-2,2019-05-20,4.777237709309028
J03-9216-2,2019-05-21,2.02724750446875
J03-9216-2,2019-05-22,2.400778857503472
J03-9216-2,2019-05-23,3.4300545895972223
J03-9216-2,2019-05-24,3.755343712920139
J03-9216-2,2019-05-25,3.592748861579861
J03-9216-2,2019-05-26,11.547441345166666
J03-9216-2,2019-05-27,4.82627352859375
J03-9216-2,2019-05-28,4.985111955010416
J03-9216-2,2019-05-29,5.260467208892361
J03-9216-2,2019-05-30,5.386010608489583
J03-9216-2,2019-05-31,5.515717107833333
J03-9216-2,2019-06-01,5.430489939326389
J03-9216-2,2019-06-02,5.647745603010416
J03-9216-2,2019-06-03,5.9702378675972225
J03-9216-2,2019-06-04,5.647332597399306
J03-9216-2,2019-06-05,5.595855407295139
J03-9216-2,2019-06-06,5.580867668503473
J03-9216-2,2019-06-07,5.804288763375
J03-9216-2,2019-06-08,5.418777878902778
J03-9216-2,2019-06-09,5.4644382188125
J03-9216-2,2019-06-10,5.820980093590277
J03-9216-2,2019-06-11,6.064962257138889
J03-9216-2,2019-06-12,5.603841350791667
J03-9216-2,2019-06-13,5.319282280694445
J03-9216-2,2019-06-14,5.26846515496875
J03-9216-2,2019-06-15,5.286681035440973
J03-9216-2,2019-06-16,5.356687252333334
J03-9216-2,2019-06-17,5.176362283548611
J03-9216-2,2019-06-18,4.9454310849375
J03-9216-2,2019-06-19,5.559225207354166
J03-9216-2,2019-06-20,5.619742988572916
J03-9216-2,2019-06-21,5.7755822761631945
J03-9216-2,2019-06-22,5.559574646868056
J03-9216-2,2019-06-23,5.3893194920868055
J03-9216-2,2019-06-24,5.334770732503472
J03-9216-2,2019-06-25,5.056014385989584
J03-9216-2,2019-06-26,4.994836824586805
J03-9216-2,2019-06-27,4.611038205350694
J03-9216-2,2019-06-28,4.700646257395833
J03-9216-2,2019-06-29,4.9046214660625
J03-9216-2,2019-06-30,4.676409072295139
J03-9216-2,2019-07-01,4.8676085561354165
J03-9216-2,2019-07-02,4.350274370361111
J03-9216-2,2019-07-03,5.1272975503715275
J03-9216-2,2019-07-04,5.305231901298611
J03-9216-2,2019-07-05,4.513437683361111
J03-9216-2,2019-07-06,4.392800008375
J03-9216-2,2019-07-07,4.66063748659375
J03-9216-2,2019-07-08,5.077587247607639
J03-9216-2,2019-07-09,4.83714432853125
J03-9216-2,2019-07-10,4.987476419135417
J03-9216-2,2019-07-11,4.917093732576389
J03-9216-2,2019-07-12,4.936825866309028
J03-9216-2,2019-07-13,4.824681548975694
J03-9216-2,2019-07-14,4.8731405753958335
J03-9216-2,2019-07-15,4.893096724822917
J03-9216-2,2019-07-16,4.770201842041667
J03-9216-2,2019-07-17,7.894221860357639
J03-9216-2,2019-07-18,7.818140039715278
J03-9216-2,2019-07-19,5.5604722236180555
J03-9216-2,2019-07-20,5.645737206753473
J03-9216-2,2019-07-21,5.349203627267361
J03-9216-2,2019-07-22,5.68762534075
J03-9216-2,2019-07-23,5.901074301350694
J03-9216-2,2019-07-24,5.437303085854015
J03-9221-1 (J03P02),2019-03-08,0.16838933060069444
J03-9221-1 (J03P02),2019-03-09,0.14117783568402778
J03-9221-1 (J03P02),2019-03-10,0.1453694060972222
J03-9221-1 (J03P02),2019-03-11,0.4124668682916667
J03-9221-1 (J03P02),2019-03-12,1.014061197232639
J03-9221-1 (J03P02),2019-03-13,0.15167968134722223
J03-9221-1 (J03P02),2019-03-14,0.14453519189930555
J03-9221-1 (J03P02),2019-03-15,0.14329950634722222
J03-9221-1 (J03P02),2019-03-16,0.1313332763888889
J03-9221-1 (J03P02),2019-03-17,0.13670475825614034
J03-9221-1 (J03P02),2019-03-18,0.12602641148510638
J03-9221-1 (J03P02),2019-03-19,0.144143200302521
J03-9221-1 (J03P02),2019-03-20,0.11858213941566265
J03-9221-1 (J03P02),2019-03-21,0.14044744375449103
J03-9221-1 (J03P02),2019-03-22,0.2048495094548611
J03-9221-1 (J03P02),2019-03-23,0.13017217691319444
J03-9221-1 (J03P02),2019-03-24,0.12245622354861112
J03-9221-1 (J03P02),2019-03-25,0.12338564160416667
J03-9221-1 (J03P02),2019-03-26,0.13586975263194445
J03-9221-1 (J03P02),2019-03-27,0.12993174703819443
J03-9221-1 (J03P02),2019-03-28,0.08075313244186047
J03-9221-1 (J03P02),2019-03-29,0.12829596924705883
J03-9221-1 (J03P02),2019-03-30,0.14659153380555556
J03-9221-1 (J03P02),2019-03-31,0.12949519243055554
J03-9221-1 (J03P02),2019-04-01,0.12342746547569444
J03-9221-1 (J03P02),2019-04-02,0.1559209016423611
J03-9221-1 (J03P02),2019-04-03,0.17639508689930555
J03-9221-1 (J03P02),2019-04-04,0.11983820334722223
J03-9221-1 (J03P02),2019-04-05,0.12897273378819443
J03-9221-1 (J03P02),2019-04-06,0.1267588039473684
J03-9221-1 (J03P02),2019-04-07,0.11393690159090909
J03-9221-1 (J03P02),2019-04-08,0.11930426661111111
J03-9221-1 (J03P02),2019-04-09,0.1273952121660079
J03-9221-1 (J03P02),2019-04-10,0.1066567365625
J03-9221-1 (J03P02),2019-04-11,0.10683745595833333
J03-9221-1 (J03P02),2019-04-12,0.10594383836458333
J03-9221-1 (J03P02),2019-04-13,0.10436822879513889
J03-9221-1 (J03P02),2019-04-14,0.10516643378125
J03-9221-1 (J03P02),2019-04-15,0.11785806625347223
J03-9221-1 (J03P02),2019-04-16,0.11643252638194444
J03-9221-1 (J03P02),2019-04-17,0.6913060665173612
J03-9221-1 (J03P02),2019-04-18,0.1178538295173611
J03-9221-1 (J03P02),2019-04-19,0.12813876905555555
J03-9221-1 (J03P02),2019-04-20,0.11204143675347222
J03-9221-1 (J03P02),2019-04-21,0.09427019591319445
J03-9221-1 (J03P02),2019-04-22,0.10653061322569445
J03-9221-1 (J03P02),2019-04-23,0.11692491579861111
J03-9221-1 (J03P02),2019-04-24,0.1288206254201389
J03-9221-1 (J03P02),2019-04-25,0.12067798347569444
J03-9221-1 (J03P02),2019-04-26,0.11883625059375
J03-9221-1 (J03P02),2019-04-27,0.10918977132291667
J03-9221-1 (J03P02),2019-04-28,0.10534816615625
J03-9221-1 (J03P02),2019-04-29,0.10464699233333333
J03-9221-1 (J03P02),2019-04-30,0.1586462448576389
J03-9221-1 (J03P02),2019-05-01,0.10474766900694445
J03-9221-1 (J03P02),2019-05-02,0.10745184752777778
J03-9221-1 (J03P02),2019-05-03,0.12069702229166666
J03-9221-1 (J03P02),2019-05-04,0.11655661181944445
J03-9221-1 (J03P02),2019-05-05,0.10948157835763889
J03-9221-1 (J03P02),2019-05-06,0.10975514132986111
J03-9221-1 (J03P02),2019-05-07,0.10014162327777777
J03-9221-1 (J03P02),2019-05-08,0.11015452861538462
J03-9221-1 (J03P02),2019-05-09,0.1060893111025641
J03-9221-1 (J03P02),2019-05-15,0.0978040025751634
J03-9221-1 (J03P02),2019-05-16,0.7614385345296167
J03-9221-1 (J03P02),2019-05-17,0.09113651409027777
J03-9221-1 (J03P02),2019-05-18,0.101173004875
J03-9221-1 (J03P02),2019-05-19,0.48547878892708335
J03-9221-1 (J03P02),2019-05-20,0.1921665618298611
J03-9221-1 (J03P02),2019-05-21,0.09278152314930556
J03-9221-1 (J03P02),2019-05-22,0.08590679577430556
J03-9221-1 (J03P02),2019-05-23,0.09212581078472222
J03-9221-1 (J03P02),2019-05-24,0.0968225009375
J03-9221-1 (J03P02),2019-05-25,0.09569217101388888
J03-9221-1 (J03P02),2019-05-26,0.5048969136284722
J03-9221-1 (J03P02),2019-05-27,0.09751806029166667
J03-9221-1 (J03P02),2019-05-28,0.09539016744097223
J03-9221-1 (J03P02),2019-05-29,0.10523675574652777
J03-9221-1 (J03P02),2019-05-30,0.11557987168402778
J03-9221-1 (J03P02),2019-05-31,0.12050726157986111
J03-9221-1 (J03P02),2019-06-01,0.10282031887847222
J03-9221-1 (J03P02),2019-06-02,0.10679704583680555
J03-9221-1 (J03P02),2019-06-03,0.10998560530208333
J03-9221-1 (J03P02),2019-06-04,0.10783301867361111
J03-9221-1 (J03P02),2019-06-05,0.10982118025347222
J03-9221-1 (J03P02),2019-06-06,0.11110783508333333
J03-9221-1 (J03P02),2019-06-07,0.10698455927430556
J03-9221-1 (J03P02),2019-06-08,0.09842746067013888
J03-9221-1 (J03P02),2019-06-09,0.1016660289375
J03-9221-1 (J03P02),2019-06-10,0.11066850275694444
J03-9221-1 (J03P02),2019-06-11,0.11216310739236111
J03-9221-1 (J03P02),2019-06-12,0.12106267645138889
J03-9221-1 (J03P02),2019-06-13,0.10960666456944444
J03-9221-1 (J03P02),2019-06-14,0.09949581476041666
J03-9221-1 (J03P02),2019-06-15,0.09973219639236111
J03-9221-1 (J03P02),2019-06-16,0.09714354409722223
J03-9221-1 (J03P02),2019-06-17,0.09966470735416667
J03-9221-1 (J03P02),2019-06-18,0.18268342636111112
J03-9221-1 (J03P02),2019-06-19,0.3261163790868056
J03-9221-1 (J03P02),2019-06-20,0.21323727144791665
J03-9221-1 (J03P02),2019-06-21,0.09996696380555556
J03-9221-1 (J03P02),2019-06-22,0.15227409662847222
J03-9221-1 (J03P02),2019-06-23,0.09442022222222222
J03-9221-1 (J03P02),2019-06-24,0.10049180247569445
J03-9221-1 (J03P02),2019-06-25,0.14612754822916665
J03-9221-1 (J03P02),2019-06-26,0.17209461764930556
J03-9221-1 (J03P02),2019-06-27,0.09944976365972222
J03-9221-1 (J03P02),2019-06-28,0.09373250422916667
J03-9221-1 (J03P02),2019-06-29,0.09499039561111111
J03-9221-1 (J03P02),2019-06-30,0.09066065666319445
J03-9221-1 (J03P02),2019-07-01,0.09080127479861111
J03-9221-1 (J03P02),2019-07-02,0.10635658543055555
J03-9221-1 (J03P02),2019-07-03,0.09767564961111111
J03-9221-1 (J03P02),2019-07-04,0.09463575428472222
J03-9221-1 (J03P02),2019-07-05,0.09804990402430555
J03-9221-1 (J03P02),2019-07-06,0.09669795034027778
J03-9221-1 (J03P02),2019-07-07,0.08987464629166667
J03-9221-1 (J03P02),2019-07-08,0.0901959784861111
J03-9221-1 (J03P02),2019-07-09,0.0916354704861111
J03-9221-1 (J03P02),2019-07-10,0.09213218359375
J03-9221-1 (J03P02),2019-07-11,0.09747954029166667
J03-9221-1 (J03P02),2019-07-12,0.10355427497569444
J03-9221-1 (J03P02),2019-07-13,0.09454389331944445
J03-9221-1 (J03P02),2019-07-14,0.10020805319444444
J03-9221-1 (J03P02),2019-07-15,0.09638748515277777
J03-9221-1 (J03P02),2019-07-16,0.10301818309722222
J03-9221-1 (J03P02),2019-07-17,0.096161977875
J03-9221-1 (J03P02),2019-07-18,0.0873294186701389
J03-9221-1 (J03P02),2019-07-19,0.09241902968055556
J03-9221-1 (J03P02),2019-07-20,0.09153643619791667
J03-9221-1 (J03P02),2019-07-21,0.08893401817708334
J03-9221-1 (J03P02),2019-07-22,0.10160484731944444
J03-9221-1 (J03P02),2019-07-23,0.10954175218402777
J03-9221-1 (J03P02),2019-07-24,0.0888921657744361
K01-12177-1 (K01P07),2019-08-03,0.40489248278472223
K01-12177-1 (K01P07),2019-08-04,0.5055251566736111
K01-12177-1 (K01P07),2019-08-05,0.4767758431909722
K01-12177-1 (K01P07),2019-08-06,0.4612684038125
K01-12177-1 (K01P07),2019-08-07,0.3903183433784722
K01-12177-1 (K01P07),2019-08-08,0.4331185144722222
K01-12177-1 (K01P07),2019-08-09,0.3560328532951389
K01-12177-1 (K01P07),2019-08-10,0.3559823287430556
K01-12177-1 (K01P07),2019-08-11,0.38248298192361113
K01-12177-1 (K01P07),2019-08-12,0.45580311714930555
K01-12177-1 (K01P07),2019-08-13,0.40474517147569444
K01-12177-1 (K01P07),2019-08-14,0.36309557740625
K01-12177-1 (K01P07),2019-08-15,0.4260648117326389
K01-12177-1 (K01P07),2019-08-16,0.42471332776041665
K01-12177-1 (K01P07),2019-08-17,0.4188425743125
K01-12177-1 (K01P07),2019-08-18,0.3595899693645833
K01-12177-1 (K01P07),2019-08-19,0.42547913884375
K01-12177-1 (K01P07),2019-08-20,0.33373329707291666
K01-12177-1 (K01P07),2019-08-21,0.3855199967048611
K01-12177-1 (K01P07),2019-08-22,0.41422891728125
K01-12177-1 (K01P07),2019-08-23,0.4039002652465278
K01-12177-1 (K01P07),2019-08-24,0.42069265270833334
K01-12177-1 (K01P07),2019-08-25,0.3547625686736111
K01-12177-1 (K01P07),2019-08-26,0.47568296966319445
K01-12177-1 (K01P07),2019-08-27,0.4732917612777778
K01-12177-1 (K01P07),2019-08-28,0.43487371102430555
K01-12177-1 (K01P07),2019-08-29,0.389470395
K01-12177-1 (K01P07),2019-08-30,0.4652583062048611
K01-12177-1 (K01P07),2019-08-31,0.40103207585416667
K01-12177-1 (K01P07),2019-09-01,0.43392116767708333
K01-12177-1 (K01P07),2019-09-02,0.4445920583611111
K01-12177-1 (K01P07),2019-09-03,0.38839493490625
K01-12177-1 (K01P07),2019-09-04,0.38669330653819445
K01-12177-1 (K01P07),2019-09-05,0.42925636761458336
K01-12177-1 (K01P07),2019-09-06,0.3732685867152778
K01-12177-1 (K01P07),2019-09-07,0.45181254787847225
K01-12177-1 (K01P07),2019-09-08,0.3310675048576389
K01-12177-1 (K01P07),2019-09-09,0.4348025871458333
K01-12177-1 (K01P07),2019-09-10,0.32575629037152776
K01-12177-1 (K01P07),2019-09-11,0.3293560063263889
K01-12177-1 (K01P07),2019-09-12,0.3327374221354167
K01-12177-1 (K01P07),2019-09-13,0.38376031150694445
