Inst Time,Flow (cfs)
6/8/2021 13:15,0.059
6/8/2021 13:20,0.07
6/8/2021 13:25,0.081
6/8/2021 13:30,0.092
6/8/2021 13:35,0.097
6/8/2021 13:40,0.101
6/8/2021 13:45,0.106
6/8/2021 13:50,0.099
6/8/2021 13:55,0.092
6/8/2021 14:00,0.085
6/8/2021 14:05,0.101
6/8/2021 14:10,0.117
6/8/2021 14:15,0.133
6/8/2021 14:20,0.131
6/8/2021 14:25,0.129
6/8/2021 14:30,0.127
6/8/2021 14:35,0.119
6/8/2021 14:40,0.112
6/8/2021 14:45,0.104
6/8/2021 14:50,0.113
6/8/2021 14:55,0.122
6/8/2021 15:00,0.131
6/8/2021 15:05,0.132
6/8/2021 15:10,0.133
6/8/2021 15:15,0.134
6/8/2021 15:20,0.135
6/8/2021 15:25,0.136
6/8/2021 15:30,0.137
6/8/2021 15:35,0.155
6/8/2021 15:40,0.173
6/8/2021 15:45,0.191
6/8/2021 15:50,0.19
6/8/2021 15:55,0.189
6/8/2021 16:00,0.188
6/8/2021 16:05,0.178
6/8/2021 16:10,0.167
6/8/2021 16:15,0.157
6/8/2021 16:20,0.155
6/8/2021 16:25,0.153
6/8/2021 16:30,0.151
6/8/2021 16:35,0.145
6/8/2021 16:40,0.14
6/8/2021 16:45,0.134
6/8/2021 16:50,0.122
6/8/2021 16:55,0.109
6/8/2021 17:00,0.097
6/8/2021 17:05,0.11
6/8/2021 17:10,0.124
6/8/2021 17:15,0.137
6/8/2021 17:20,0.136
6/8/2021 17:25,0.134
6/8/2021 17:30,0.133
6/8/2021 17:35,0.137
6/8/2021 17:40,0.141
6/8/2021 17:45,0.145
6/8/2021 17:50,0.138
6/8/2021 17:55,0.131
6/8/2021 18:00,0.124
6/8/2021 18:05,0.137
6/8/2021 18:10,0.151
6/8/2021 18:15,0.164
6/8/2021 18:20,0.148
6/8/2021 18:25,0.132
6/8/2021 18:30,0.116
6/8/2021 18:35,0.124
6/8/2021 18:40,0.132
6/8/2021 18:45,0.14
6/8/2021 18:50,0.146
6/8/2021 18:55,0.153
6/8/2021 19:00,0.159
6/8/2021 19:05,0.157
6/8/2021 19:10,0.155
6/8/2021 19:15,0.153
6/8/2021 19:20,0.143
6/8/2021 19:25,0.132
6/8/2021 19:30,0.122
6/8/2021 19:35,0.129
6/8/2021 19:40,0.135
6/8/2021 19:45,0.142
6/8/2021 19:50,0.133
6/8/2021 19:55,0.125
6/8/2021 20:00,0.116
6/8/2021 20:05,0.113
6/8/2021 20:10,0.109
6/8/2021 20:15,0.106
6/8/2021 20:20,0.1
6/8/2021 20:25,0.093
6/8/2021 20:30,0.087
6/8/2021 20:35,0.09
6/8/2021 20:40,0.092
6/8/2021 20:45,0.095
6/8/2021 20:50,0.092
6/8/2021 20:55,0.089
6/8/2021 21:00,0.086
6/8/2021 21:05,0.077
6/8/2021 21:10,0.068
6/8/2021 21:15,0.059
6/8/2021 21:20,0.061
6/8/2021 21:25,0.064
6/8/2021 21:30,0.066
6/8/2021 21:35,0.064
6/8/2021 21:40,0.062
6/8/2021 21:45,0.06
6/8/2021 21:50,0.062
6/8/2021 21:55,0.063
6/8/2021 22:00,0.065
6/8/2021 22:05,0.072
6/8/2021 22:10,0.078
6/8/2021 22:15,0.085
6/8/2021 22:20,0.078
6/8/2021 22:25,0.072
6/8/2021 22:30,0.065
6/8/2021 22:35,0.063
6/8/2021 22:40,0.061
6/8/2021 22:45,0.059
6/8/2021 22:50,0.071
6/8/2021 22:55,0.083
6/8/2021 23:00,0.095
6/8/2021 23:05,0.086
6/8/2021 23:10,0.078
6/8/2021 23:15,0.069
6/8/2021 23:20,0.069
6/8/2021 23:25,0.069
6/8/2021 23:30,0.069
6/8/2021 23:35,0.068
6/8/2021 23:40,0.067
6/8/2021 23:45,0.066
6/8/2021 23:50,0.066
6/8/2021 23:55,0.066
6/9/2021 0:00,0.066
6/9/2021 0:05,0.067
6/9/2021 0:10,0.068
6/9/2021 0:15,0.069
6/9/2021 0:20,0.068
6/9/2021 0:25,0.067
6/9/2021 0:30,0.066
6/9/2021 0:35,0.069
6/9/2021 0:40,0.072
6/9/2021 0:45,0.075
6/9/2021 0:50,0.07
6/9/2021 0:55,0.066
6/9/2021 1:00,0.061
6/9/2021 1:05,0.063
6/9/2021 1:10,0.065
6/9/2021 1:15,0.067
6/9/2021 1:20,0.071
6/9/2021 1:25,0.075
6/9/2021 1:30,0.079
6/9/2021 1:35,0.078
6/9/2021 1:40,0.078
6/9/2021 1:45,0.077
6/9/2021 1:50,0.073
6/9/2021 1:55,0.069
6/9/2021 2:00,0.065
6/9/2021 2:05,0.064
6/9/2021 2:10,0.062
6/9/2021 2:15,0.061
6/9/2021 2:20,0.06
6/9/2021 2:25,0.058
6/9/2021 2:30,0.057
6/9/2021 2:35,0.06
6/9/2021 2:40,0.062
6/9/2021 2:45,0.065
6/9/2021 2:50,0.068
6/9/2021 2:55,0.072
6/9/2021 3:00,0.075
6/9/2021 3:05,0.066
6/9/2021 3:10,0.056
6/9/2021 3:15,0.047
6/9/2021 3:20,0.052
6/9/2021 3:25,0.056
6/9/2021 3:30,0.061
6/9/2021 3:35,0.059
6/9/2021 3:40,0.057
6/9/2021 3:45,0.055
6/9/2021 3:50,0.053
6/9/2021 3:55,0.05
6/9/2021 4:00,0.048
6/9/2021 4:05,0.052
6/9/2021 4:10,0.057
6/9/2021 4:15,0.061
6/9/2021 4:20,0.058
6/9/2021 4:25,0.055
6/9/2021 4:30,0.052
6/9/2021 4:35,0.054
6/9/2021 4:40,0.057
6/9/2021 4:45,0.059
6/9/2021 4:50,0.061
6/9/2021 4:55,0.064
6/9/2021 5:00,0.066
6/9/2021 5:05,0.067
6/9/2021 5:10,0.068
6/9/2021 5:15,0.069
6/9/2021 5:20,0.078
