Inst Time,Flow (cfs)
6/22/2021 10:55,0.033
6/22/2021 11:00,0.045
6/22/2021 11:05,0.033
6/22/2021 11:10,0.037
6/22/2021 11:15,0.032
6/22/2021 11:20,0.028
6/22/2021 11:25,0.033
6/22/2021 11:30,0.031
6/22/2021 11:35,0.03
6/22/2021 11:40,0.03
6/22/2021 11:45,0.029
6/22/2021 11:50,0.036
6/22/2021 11:55,0.039
6/22/2021 12:00,0.042
6/22/2021 12:05,0.043
6/22/2021 12:10,0.042
6/22/2021 12:15,0.042
6/22/2021 12:20,0.04
6/22/2021 12:25,0.034
6/22/2021 12:30,0.051
6/22/2021 12:35,0.052
6/22/2021 12:40,0.047
6/22/2021 12:45,0.029
6/22/2021 12:50,0.041
6/22/2021 12:55,0.043
6/22/2021 13:00,0.045
6/22/2021 13:05,0.042
6/22/2021 13:10,0.046
6/22/2021 13:15,0.135
6/22/2021 13:20,0.089
6/22/2021 13:25,0.041
6/22/2021 13:30,0.168
6/22/2021 13:35,0.055
6/22/2021 13:40,0.051
6/22/2021 13:45,0.099
6/22/2021 13:50,0.078
6/22/2021 13:55,0.021
6/22/2021 14:00,0.052
6/22/2021 14:05,0.019
6/22/2021 14:10,0.02
6/22/2021 14:15,0.036
6/22/2021 14:20,0.076
6/22/2021 14:25,0.03
6/22/2021 14:30,0.033
6/22/2021 14:35,0.063
6/22/2021 14:40,0.032
6/22/2021 14:45,0.063
6/22/2021 14:50,0.02
6/22/2021 14:55,0.065
6/22/2021 15:00,0.061
6/22/2021 15:05,0.059
6/22/2021 15:10,0.031
6/22/2021 15:15,0.03
6/22/2021 15:20,0.023
6/22/2021 15:25,0.026
6/22/2021 15:30,0.023
6/22/2021 15:35,0.022
6/22/2021 15:40,0.026
6/22/2021 15:45,0.027
6/22/2021 15:50,0.034
6/22/2021 15:55,0.116
6/22/2021 16:00,0.089
6/22/2021 16:05,0.054
6/22/2021 16:10,0.051
6/22/2021 16:15,0.032
6/22/2021 16:20,0.034
6/22/2021 16:25,0.095
6/22/2021 16:30,0.025
6/22/2021 16:35,0.042
6/22/2021 16:40,0.021
6/22/2021 16:45,0.026
6/22/2021 16:50,0.024
6/22/2021 16:55,0.03
6/22/2021 17:00,0.036
6/22/2021 17:05,0.071
6/22/2021 17:10,0.029
6/22/2021 17:15,0.078
6/22/2021 17:20,0.042
6/22/2021 17:25,0.049
6/22/2021 17:30,0.073
6/22/2021 17:35,0.081
6/22/2021 17:40,0.073
6/22/2021 17:45,0.077
6/22/2021 17:50,0.058
6/22/2021 17:55,0.062
6/22/2021 18:00,0.032
6/22/2021 18:05,0.034
6/22/2021 18:10,0.039
6/22/2021 18:15,0.067
6/22/2021 18:20,0.063
6/22/2021 18:25,0.05
6/22/2021 18:30,0.041
6/22/2021 18:35,0.038
6/22/2021 18:40,0.03
6/22/2021 18:45,0.035
6/22/2021 18:50,0.048
6/22/2021 18:55,0.05
6/22/2021 19:00,0.051
6/22/2021 19:05,0.046
6/22/2021 19:10,0.048
6/22/2021 19:15,0.041
6/22/2021 19:20,0.041
6/22/2021 19:25,0.04
6/22/2021 19:30,0.049
6/22/2021 19:35,0.042
6/22/2021 19:40,0.04
6/22/2021 19:45,0.041
6/22/2021 19:50,0.037
6/22/2021 19:55,0.041
6/22/2021 20:00,0.033
6/22/2021 20:05,0.028
6/22/2021 20:10,0.024
6/22/2021 20:15,0.029
6/22/2021 20:20,0.032
6/22/2021 20:25,0.039
6/22/2021 20:30,0.029
6/22/2021 20:35,0.038
6/22/2021 20:40,0.039
6/22/2021 20:45,0.027
6/22/2021 20:50,0.039
6/22/2021 20:55,0.036
6/22/2021 21:00,0.025
