Inst Time,Flow (cfs)
6/16/2021 7:05,0.345
6/16/2021 7:10,0.334
6/16/2021 7:15,0.331
6/16/2021 7:20,0.323
6/16/2021 7:25,0.331
6/16/2021 7:30,0.335
6/16/2021 7:35,0.271
6/16/2021 7:40,0.268
6/16/2021 7:45,0.266
6/16/2021 7:50,0.262
6/16/2021 7:55,0.272
6/16/2021 8:00,0.26
6/16/2021 8:05,0.263
6/16/2021 8:10,0.273
6/16/2021 8:15,0.289
6/16/2021 8:20,0.292
6/16/2021 8:25,0.26
6/16/2021 8:30,0.28
6/16/2021 8:35,0.253
6/16/2021 8:40,0.283
6/16/2021 8:45,0.28
6/16/2021 8:50,0.273
6/16/2021 8:55,0.278
6/16/2021 9:00,0.275
6/16/2021 9:05,0.27
6/16/2021 9:10,0.276
6/16/2021 9:15,0.252
6/16/2021 9:20,0.247
6/16/2021 9:25,0.246
6/16/2021 9:30,0.246
6/16/2021 9:35,0.251
6/16/2021 9:40,0.28
6/16/2021 9:45,0.297
6/16/2021 9:50,0.297
6/16/2021 9:55,0.315
6/16/2021 10:00,0.296
6/16/2021 10:05,0.287
6/16/2021 10:10,0.269
6/16/2021 10:15,0.276
6/16/2021 10:20,0.285
6/16/2021 10:25,0.273
6/16/2021 10:30,0.273
6/16/2021 10:35,0.284
6/16/2021 10:40,0.279
6/16/2021 10:45,0.289
6/16/2021 10:50,0.285
6/16/2021 10:55,0.295
6/16/2021 11:00,0.28
6/16/2021 11:05,0.279
6/16/2021 11:10,0.281
6/16/2021 11:15,0.276
6/16/2021 11:20,0.283
6/16/2021 11:25,0.279
6/16/2021 11:30,0.271
6/16/2021 11:35,0.29
6/16/2021 11:40,0.286
6/16/2021 11:45,0.227
6/16/2021 11:50,0.239
6/16/2021 11:55,0.241
6/16/2021 12:00,0.24
6/16/2021 12:05,0.239
6/16/2021 12:10,0.24
6/16/2021 12:15,0.237
6/16/2021 12:20,0.242
6/16/2021 12:25,0.257
6/16/2021 12:30,0.236
6/16/2021 12:35,0.236
6/16/2021 12:40,0.231
6/16/2021 12:45,0.234
6/16/2021 12:50,0.234
6/16/2021 12:55,0.239
6/16/2021 13:00,0.247
6/16/2021 13:05,0.258
6/16/2021 13:10,0.254
6/16/2021 13:15,0.243
6/16/2021 13:20,0.245
6/16/2021 13:25,0.246
6/16/2021 13:30,0.248
6/16/2021 13:35,0.261
6/16/2021 13:40,0.267
6/16/2021 13:45,0.235
6/16/2021 13:50,0.233
6/16/2021 13:55,0.247
6/16/2021 14:00,0.234
6/16/2021 14:05,0.299
6/16/2021 14:10,0.271
6/16/2021 14:15,0.248
6/16/2021 14:20,0.319
6/16/2021 14:25,0.267
6/16/2021 14:30,0.23
6/16/2021 14:35,0.231
6/16/2021 14:40,0.232
6/16/2021 14:45,0.233
6/16/2021 14:50,0.239
6/16/2021 14:55,0.242
6/16/2021 15:00,0.238
6/16/2021 15:05,0.241
6/16/2021 15:10,0.24
6/16/2021 15:15,0.241
6/16/2021 15:20,0.244
6/16/2021 15:25,0.242
6/16/2021 15:30,0.241
6/16/2021 15:35,0.244
6/16/2021 15:40,0.244
6/16/2021 15:45,0.245
6/16/2021 15:50,0.289
6/16/2021 15:55,0.303
6/16/2021 16:00,0.297
6/16/2021 16:05,0.28
6/16/2021 16:10,0.284
6/16/2021 16:15,0.279
6/16/2021 16:20,0.27
6/16/2021 16:25,0.272
6/16/2021 16:30,0.267
6/16/2021 16:35,0.273
6/16/2021 16:40,0.264
6/16/2021 16:45,0.268
6/16/2021 16:50,0.268
6/16/2021 16:55,0.271
6/16/2021 17:00,0.266
6/16/2021 17:05,0.257
6/16/2021 17:10,0.259
6/16/2021 17:15,0.25
6/16/2021 17:20,0.252
6/16/2021 17:25,0.252
6/16/2021 17:30,0.243
6/16/2021 17:35,0.246
6/16/2021 17:40,0.25
6/16/2021 17:45,0.247
