Datetime,Flow_cfs
2016-06-16 16:10:00,0.024
2016-06-16 16:14:00,0.024
2016-06-16 16:20:00,0.023
2016-06-16 16:24:00,0.025
2016-06-16 16:30:00,0.022
2016-06-16 16:35:00,0.023
2016-06-16 16:39:00,0.022
2016-06-16 16:45:00,0.021
2016-06-16 16:49:00,0.021
2016-06-16 16:55:00,0.022
2016-06-16 16:59:00,0.02
2016-06-16 17:05:00,0.022
2016-06-16 17:09:00,0.023
2016-06-16 17:15:00,0.022
2016-06-16 17:19:00,0.022
2016-06-16 17:25:00,0.022
2016-06-16 17:29:00,0.022
2016-06-16 17:35:00,0.023
2016-06-16 17:39:00,0.022
2016-06-16 17:45:00,0.023
2016-06-16 17:49:00,0.022
2016-06-16 17:55:00,0.023
2016-06-16 18:00:00,0.022
2016-06-16 18:04:00,0.023
2016-06-16 18:10:00,0.021
2016-06-16 18:14:00,0.022
2016-06-16 18:20:00,0.021
2016-06-16 18:24:00,0.024
2016-06-16 18:30:00,0.02
2016-06-16 18:34:00,0.022
2016-06-16 18:40:00,0.022
2016-06-16 18:44:00,0.023
2016-06-16 18:50:00,0.026
2016-06-16 18:54:00,0.024
2016-06-16 19:00:00,0.021
2016-06-16 19:04:00,0.025
2016-06-16 19:10:00,0.024
2016-06-16 19:14:00,0.023
2016-06-16 19:20:00,0.024
2016-06-16 19:24:00,0.043
2016-06-16 19:30:00,0.046
2016-06-16 19:35:00,0.051
2016-06-16 19:39:00,0.047
2016-06-16 19:45:00,0.046
2016-06-16 19:49:00,0.042
2016-06-16 19:55:00,0.041
2016-06-16 19:59:00,0.04
2016-06-16 20:05:00,0.04
2016-06-16 20:09:00,0.036
2016-06-16 20:15:00,0.039
2016-06-16 20:19:00,0.043
2016-06-16 20:29:00,0.033
2016-06-16 20:35:00,0.034
2016-06-16 20:39:00,0.029
2016-06-16 20:45:00,0.029
2016-06-16 20:49:00,0.03
2016-06-16 20:55:00,0.027
2016-06-16 21:04:00,0.027
2016-06-16 21:10:00,0.027
2016-06-16 21:14:00,0.027
2016-06-16 21:20:00,0.027
2016-06-16 21:30:00,0.025
2016-06-16 21:34:00,0.03
2016-06-16 21:40:00,0.03
2016-06-16 21:44:00,0.029
2016-06-16 21:50:00,0.028
2016-06-16 21:54:00,0.026
2016-06-16 22:00:00,0.027
2016-06-16 22:04:00,0.029
2016-06-16 22:10:00,0.026
2016-06-16 22:14:00,0.028
2016-06-16 22:24:00,0.027
2016-06-16 22:30:00,0.03
2016-06-16 22:35:00,0.029
2016-06-16 22:39:00,0.029
2016-06-16 22:45:00,0.028
2016-06-16 22:49:00,0.027
2016-06-16 22:55:00,0.027
2016-06-16 22:59:00,0.027
2016-06-16 23:05:00,0.028
2016-06-16 23:09:00,0.027
2016-06-16 23:15:00,0.026
2016-06-16 23:19:00,0.025
2016-06-16 23:25:00,0.027
2016-06-16 23:35:00,0.028
2016-06-16 23:39:00,0.024
2016-06-16 23:45:00,0.027
2016-06-16 23:49:00,0.028
2016-06-17 00:07:00,0.027
2016-06-17 00:25:00,0.025
2016-06-17 00:42:00,0.024
2016-06-17 01:00:00,0.022
2016-06-17 01:04:00,0.028
2016-06-17 01:24:00,0.02
2016-06-17 01:30:00,0.025
2016-06-17 01:35:00,0.023
2016-06-17 01:39:00,0.026
2016-06-17 01:45:00,0.029
2016-06-17 01:49:00,0.027
2016-06-17 01:55:00,0.028
2016-06-17 01:59:00,0.025
2016-06-17 02:05:00,0.025
2016-06-17 02:09:00,0.024
2016-06-17 02:15:00,0.029
2016-06-17 02:19:00,0.03
2016-06-17 02:25:00,0.024
2016-06-17 02:29:00,0.027
2016-06-17 02:35:00,0.028
2016-06-17 02:39:00,0.026
2016-06-17 02:45:00,0.026
2016-06-17 02:49:00,0.025
2016-06-17 02:55:00,0.024
2016-06-17 03:00:00,0.024
2016-06-17 03:04:00,0.026
2016-06-17 03:10:00,0.026
2016-06-17 03:14:00,0.023
2016-06-17 03:20:00,0.022
2016-06-17 03:24:00,0.018
2016-06-17 03:30:00,0.02
2016-06-17 03:34:00,0.027
2016-06-17 03:40:00,0.022
2016-06-17 03:44:00,0.024
2016-06-17 03:50:00,0.023
2016-06-17 03:54:00,0.023
2016-06-17 04:00:00,0.02
2016-06-17 04:04:00,0.021
2016-06-17 04:10:00,0.022
2016-06-17 04:14:00,0.022
2016-06-17 04:20:00,0.025
2016-06-17 04:24:00,0.027
2016-06-17 04:30:00,0.025
2016-06-17 04:35:00,0.021
2016-06-17 04:39:00,0.025
2016-06-17 04:45:00,0.026
2016-06-17 04:49:00,0.025
2016-06-17 04:55:00,0.025
2016-06-17 04:59:00,0.026
2016-06-17 05:05:00,0.023
2016-06-17 05:09:00,0.024
2016-06-17 05:15:00,0.031
2016-06-17 05:19:00,0.028
2016-06-17 05:25:00,0.029
2016-06-17 05:29:00,0.028
2016-06-17 05:35:00,0.035
2016-06-17 05:39:00,0.033
2016-06-17 05:45:00,0.034
2016-06-17 05:49:00,0.036
2016-06-17 05:55:00,0.034
2016-06-17 06:00:00,0.042
2016-06-17 06:04:00,0.039
2016-06-17 06:10:00,0.043
2016-06-17 06:14:00,0.034
2016-06-17 06:20:00,0.035
2016-06-17 06:24:00,0.037
2016-06-17 06:30:00,0.033
2016-06-17 06:34:00,0.048
2016-06-17 06:40:00,0.038
2016-06-17 06:44:00,0.039
2016-06-17 06:50:00,0.04
2016-06-17 06:54:00,0.035
2016-06-17 07:00:00,0.035
2016-06-17 07:04:00,0.034
2016-06-17 07:10:00,0.033
2016-06-17 07:14:00,0.032
2016-06-17 07:20:00,0.033
2016-06-17 07:24:00,0.041
2016-06-17 07:30:00,0.039
2016-06-17 07:35:00,0.035
2016-06-17 07:39:00,0.035
2016-06-17 07:45:00,0.035
2016-06-17 07:49:00,0.033
2016-06-17 07:55:00,0.031
2016-06-17 07:59:00,0.032
2016-06-17 08:05:00,0.032
2016-06-17 08:09:00,0.033
2016-06-17 08:15:00,0.03
2016-06-17 08:19:00,0.03
2016-06-17 08:25:00,0.031
2016-06-17 08:29:00,0.031
2016-06-17 08:35:00,0.03
2016-06-17 08:39:00,0.029
2016-06-17 08:45:00,0.029
2016-06-17 08:49:00,0.029
2016-06-17 08:55:00,0.029
2016-06-17 09:00:00,0.028
2016-06-17 09:04:00,0.028
2016-06-17 09:10:00,0.028
2016-06-17 09:14:00,0.029
2016-06-17 09:20:00,0.026
2016-06-17 09:24:00,0.027
2016-06-17 09:30:00,0.027
2016-06-17 09:34:00,0.027
2016-06-17 09:40:00,0.026
2016-06-17 09:44:00,0.027
2016-06-17 09:50:00,0.027
2016-06-17 09:54:00,0.027
2016-06-17 10:00:00,0.026
2016-06-17 10:04:00,0.031
2016-06-17 10:10:00,0.03
2016-06-17 10:14:00,0.028
2016-06-17 10:20:00,0.026
2016-06-17 10:24:00,0.027
2016-06-17 10:30:00,0.025
2016-06-17 10:35:00,0.028
2016-06-17 10:39:00,0.027
2016-06-17 10:45:00,0.025
2016-06-17 10:49:00,0.025
2016-06-17 10:55:00,0.026
