FACILITYID,EMC_Group,RC,RC_WMAcf,EMC_Group_Area,Area_Rainfall,Trib_LU_Volume_RC,Trib_LU_Volume_RC_WMAcf,TotalVol_RC,TotalVol_RC_WMAcf
DP02-12131-1,developed open space,0.217,0.02482463228887089,0.935226112586903,28.29,0.4784406366119264,0.054733239059651474,9.6847637506758,1.1794239009276395
DP02-12131-1,open space,0.078,0.00774399373093166,0.2756776994239221,28.29,0.050692993758567916,0.005032900331647534,9.6847637506758,1.1794239009276395
DP02-12131-1,single family,0.405,0.04866224438852074,6.221590363952311,28.29,5.940296709622117,0.7137485684542149,9.6847637506758,1.1794239009276395
DP02-12131-1,surface street,0.471,0.05945984615668794,2.895698924184405,28.29,3.21533341068319,0.40590919308212564,9.6847637506758,1.1794239009276395
DP04-12015-1,agriculture,0.222,0.03661967801020217,12.149132120499766,28.29,6.358430532245361,1.0488453997345202,76.32652942260341,9.508340735679612
DP04-12015-1,business,0.422,0.05530696556692773,2.041358587641067,28.29,2.0308762112935304,0.2661649305419524,76.32652942260341,9.508340735679612
DP04-12015-1,developed open space,0.217,0.02482463228887089,20.415277859008583,28.29,10.443996808916962,1.1947851631682236,76.32652942260341,9.508340735679612
DP04-12015-1,multi-family,0.485,0.07334900151448209,13.723907487392538,28.29,15.691744272241033,2.3731418028648936,76.32652942260341,9.508340735679612
DP04-12015-1,open space,0.078,0.00774399373093166,108.01239432126137,28.29,19.861859129765147,1.971924520327552,76.32652942260341,9.508340735679612
DP04-12015-1,single family,0.405,0.04866224438852074,19.993330505969883,28.29,19.089382050468718,2.293659690285802,76.32652942260341,9.508340735679612
DP04-12015-1,surface street,0.471,0.05945984615668794,2.5668996203314296,28.29,2.8502404176726635,0.3598192287566678,76.32652942260341,9.508340735679612
DP05-12190-1,developed open space,0.217,0.02482463228887089,10.334746236607035,28.29,5.287023642857836,0.6048314186014396,44.59779148401875,5.34986736089604
DP05-12190-1,single family,0.405,0.04866224438852074,37.438739875972665,28.29,35.74604084933025,4.295018705511491,44.59779148401875,5.34986736089604
DP05-12190-1,surface street,0.471,0.05945984615668794,3.210359485880466,28.29,3.5647269918306663,0.4500172367831092,44.59779148401875,5.34986736089604
DP06-12106-1,agriculture,0.222,0.03661967801020217,0.9587922173897684,28.29,0.5017982888541962,0.08277338632392378,63.304383615813684,9.075682125970559
DP06-12106-1,business,0.486,0.08802841737352897,17.50466510329721,28.29,20.05588251877726,3.6326905291304286,63.304383615813684,9.075682125970559
DP06-12106-1,developed open space,0.217,0.02482463228887089,8.342639998882115,28.29,4.2679069140281145,0.4882452524602657,63.304383615813684,9.075682125970559
DP06-12106-1,multi-family,0.485,0.07334900151448209,4.68211659531509,28.29,5.353473588625833,0.8096328708450642,63.304383615813684,9.075682125970559
DP06-12106-1,open space,0.078,0.00774399373093166,3.2803014533141934,28.29,0.6031982327426805,0.059886709395748375,63.304383615813684,9.075682125970559
DP06-12106-1,single family,0.405,0.04866224438852074,17.7532023146613,28.29,16.950535655009677,2.036669403852877,63.304383615813684,9.075682125970559
DP06-12106-1,surface street,0.471,0.05945984615668794,14.023625568464851,28.29,15.571588417775923,1.9657839739622507,63.304383615813684,9.075682125970559
I00-11437-1,agriculture,0.222,0.03661967801020217,6.141847467541048,28.29,3.2144279998496206,0.5302311637003211,456.9876467967575,55.354050549466926
I00-11437-1,business,0.422,0.05530696556692773,12.20482247374744,28.29,12.142150710344746,1.591340074041431,456.9876467967575,55.354050549466926
I00-11437-1,business,0.486,0.08802841737352897,6.210860686173058,28.29,7.11606257687935,1.288921248094003,456.9876467967575,55.354050549466926
I00-11437-1,developed open space,0.217,0.02482463228887089,28.935515080463972,28.29,14.802758466076057,1.6934241280244637,456.9876467967575,55.354050549466926
I00-11437-1,multi-family,0.485,0.07334900151448209,0.12077745675832276,28.29,0.13809543433925675,0.020884870561841663,456.9876467967575,55.354050549466926
I00-11437-1,open space,0.078,0.00774399373093166,150.64997512625078,28.29,27.702270676090624,2.750336031387407,456.9876467967575,55.354050549466926
I00-11437-1,single family,0.405,0.04866224438852074,342.63611785749356,28.29,327.1446823788616,39.307640702037425,456.9876467967575,55.354050549466926
I00-11437-1,surface street,0.471,0.05945984615668794,58.29270413962416,28.29,64.72719855431622,8.171272331620035,456.9876467967575,55.354050549466926
I00-11453-1,business,0.422,0.05530696556692773,24.44795844802723,28.29,24.322418181396607,3.1876756987272965,285.66181536626675,34.99743415687861
I00-11453-1,business,0.486,0.08802841737352897,2.163212500850382,28.29,2.478489906786821,0.44892498759405186,285.66181536626675,34.99743415687861
I00-11453-1,developed open space,0.217,0.02482463228887089,13.28202051095935,28.29,6.7947828479453065,0.7773179063731298,285.66181536626675,34.99743415687861
I00-11453-1,multi-family,0.485,0.07334900151448209,5.8799250161261645,28.29,6.723032764375954,1.0167582276621125,285.66181536626675,34.99743415687861
I00-11453-1,open space,0.078,0.00774399373093166,58.015293742190025,28.29,10.668142289782613,1.0591541924713266,285.66181536626675,34.99743415687861
I00-11453-1,single family,0.405,0.04866224438852074,192.3634855689547,28.29,183.66625147766837,22.06817781562915,285.66181536626675,34.99743415687861
I00-11453-1,surface street,0.471,0.05945984615668794,45.9379519204518,28.29,51.00869789831107,6.439425328421545,285.66181536626675,34.99743415687861
I00-11468-1,agriculture,0.222,0.03661967801020217,1.4572295451783095,28.29,0.762662940912246,0.12580392489423553,121.0074160343327,14.411544025586178
I00-11468-1,business,0.486,0.08802841737352897,2.6467087956844653,28.29,3.0324533691114977,0.5492635202508457,121.0074160343327,14.411544025586178
I00-11468-1,developed open space,0.217,0.02482463228887089,10.745604512916158,28.29,5.497209492706365,0.6288765173793824,121.0074160343327,14.411544025586178
I00-11468-1,multi-family,0.485,0.07334900151448209,0.12077745675832276,28.29,0.13809543433925675,0.020884870561841663,121.0074160343327,14.411544025586178
I00-11468-1,open space,0.078,0.00774399373093166,117.22134574605937,28.29,21.555247162514124,2.140047421733229,121.0074160343327,14.411544025586178
I00-11468-1,single family,0.405,0.04866224438852074,71.88172631734908,28.29,68.63177376622593,8.246360858838894,121.0074160343327,14.411544025586178
I00-11468-1,surface street,0.471,0.05945984615668794,19.26360859300582,28.29,21.38997386852328,2.7003069119277487,121.0074160343327,14.411544025586178
I00-11518-1,agriculture,0.222,0.03661967801020217,6.141847467541048,28.29,3.2144279998496206,0.5302311637003211,497.3721315476381,60.54421987484759
I00-11518-1,business,0.422,0.05530696556692773,12.20482247374744,28.29,12.142150710344746,1.591340074041431,497.3721315476381,60.54421987484759
I00-11518-1,business,0.486,0.08802841737352897,8.68188588849135,28.29,9.94722734730952,1.8017256803258104,497.3721315476381,60.54421987484759
I00-11518-1,developed open space,0.217,0.02482463228887089,30.175992615466964,28.29,15.43735886223905,1.7660219228867589,497.3721315476381,60.54421987484759
I00-11518-1,multi-family,0.485,0.07334900151448209,2.572304232011673,28.29,2.9411405050792463,0.44480354507497377,497.3721315476381,60.54421987484759
I00-11518-1,open space,0.078,0.00774399373093166,150.71226370561445,28.29,27.713724611506912,2.7514732006702047,497.3721315476381,60.54421987484759
I00-11518-1,single family,0.405,0.04866224438852074,364.25472434927906,28.29,347.7858576246373,41.78775407062068,497.3721315476381,60.54421987484759
I00-11518-1,surface street,0.471,0.05945984615668794,70.41739570523829,28.29,78.19024388667175,9.870870217527413,497.3721315476381,60.54421987484759
I01-11010-1,business,0.486,0.08802841737352897,8.22822736580391,28.29,9.427450363233,1.7075792908290164,13.781103913280134,2.2571919666364915
I01-11010-1,surface street,0.471,0.05945984615668794,3.9208592985274295,28.29,4.353653550047134,0.5496126758074752,13.781103913280134,2.2571919666364915
I01-11010-2,business,0.486,0.08802841737352897,2.149094554621521,28.29,2.4623143404848347,0.4459951326523143,22.748211511762342,3.0819393510485553
I01-11010-2,developed open space,0.217,0.02482463228887089,1.0289922708445414,28.29,0.5264092934379733,0.0602208163273826,22.748211511762342,3.0819393510485553
I01-11010-2,multi-family,0.485,0.07334900151448209,4.393651076498562,28.29,5.023645720229999,0.7597513351368489,22.748211511762342,3.0819393510485553
I01-11010-2,open space,0.078,0.00774399373093166,0.02178322567170631,28.29,0.004005608452641714,3.9768470186954234e-4,22.748211511762342,3.0819393510485553
I01-11010-2,single family,0.405,0.04866224438852074,7.603586745782996,28.29,7.259809580039283,0.8722929086370264,22.748211511762342,3.0819393510485553
I01-11010-2,surface street,0.471,0.05945984615668794,6.729236969348501,28.29,7.4720269691176116,0.9432814735931135,22.748211511762342,3.0819393510485553
I01-11015-1,business,0.486,0.08802841737352897,1.3541777617842958,28.29,1.551542399675548,0.28102844018799555,2.59758044222727,0.4104394319518438
I01-11015-1,developed open space,0.217,0.02482463228887089,0.4361982598168796,28.29,0.22314921526146972,0.025528097762286088,2.59758044222727,0.4104394319518438
I01-11015-1,surface street,0.471,0.05945984615668794,0.7410859116477905,28.29,0.8228888272902526,0.10388289400156216,2.59758044222727,0.4104394319518438
I01-11015-2,business,0.486,0.08802841737352897,3.8276474505566833,28.29,4.385507928238067,0.7943401693453928,54.54901687828192,5.934822585626107
I01-11015-2,developed open space,0.217,0.02482463228887089,5.566055141602744,28.29,2.8474685742032775,0.32574820418761213,54.54901687828192,5.934822585626107
I01-11015-2,multi-family,0.485,0.07334900151448209,0.18058267317075172,28.29,0.20647597122002287,0.03122640479530231,54.54901687828192,5.934822585626107
I01-11015-2,open space,0.078,0.00774399373093166,231.2604285304985,28.29,42.52532390033072,4.221997970384607,54.54901687828192,5.934822585626107
I01-11015-2,single family,0.405,0.04866224438852074,2.9611595486678315,28.29,2.827278122573687,0.3397078986543181,54.54901687828192,5.934822585626107
I01-11015-2,surface street,0.471,0.05945984615668794,1.5823037392215238,28.29,1.7569623817161435,0.22180193825887456,54.54901687828192,5.934822585626107
I01-11021-1,business,0.486,0.08802841737352897,6.224789473560227,28.29,7.132021415384261,1.2918118474699436,16.487383382185683,2.492399200043647
I01-11021-1,multi-family,0.485,0.07334900151448209,1.2826440934655408,28.29,1.466559223417331,0.22179516432889793,16.487383382185683,2.492399200043647
I01-11021-1,single family,0.405,0.04866224438852074,2.942449315296471,28.29,2.809413825628629,0.33756143745982553,16.487383382185683,2.492399200043647
I01-11021-1,surface street,0.471,0.05945984615668794,4.574449721384716,28.29,5.079388917755463,0.6412307507849799,16.487383382185683,2.492399200043647
I01-11023-1,developed open space,0.217,0.02482463228887089,0.13290548964527552,28.29,0.06799145812900594,0.0077781702619204324,2.14938881064312,0.25727180222442886
I01-11023-1,open space,0.078,0.00774399373093166,2.675855561165964,28.29,0.49204969986500324,0.04885166398796654,2.14938881064312,0.25727180222442886
I01-11023-1,surface street,0.471,0.05945984615668794,1.4313514961277856,28.29,1.5893476526491106,0.20064196797454187,2.14938881064312,0.25727180222442886
I01-11023-2,business,0.486,0.08802841737352897,5.209896193314326,28.29,5.969212514008921,1.081194095832242,15.572145530779341,2.242786750519129
I01-11023-2,developed open space,0.217,0.02482463228887089,0.13458918436171646,28.29,0.06885279846280601,0.00787670693040965,15.572145530779341,2.242786750519129
I01-11023-2,multi-family,0.485,0.07334900151448209,0.26168123774798896,28.29,0.29920305622557875,0.04524999056541783,15.572145530779341,2.242786750519129
I01-11023-2,open space,0.078,0.00774399373093166,2.1119118312837823,28.29,0.3883489070956183,0.03855604489695679,15.572145530779341,2.242786750519129
I01-11023-2,single family,0.405,0.04866224438852074,8.066890650356207,28.29,7.702166356826978,0.9254437075974241,15.572145530779341,2.242786750519129
I01-11023-2,surface street,0.471,0.05945984615668794,1.0306015252937064,28.29,1.1443618981594388,0.14446620469667862,15.572145530779341,2.242786750519129
I01-11023-3,business,0.414,0.10415322119393498,0.19748077709261075,28.29,0.19274222584627354,0.048489670729416186,7.591668424512601,0.8075446671980825
I01-11023-3,developed open space,0.217,0.02482463228887089,0.27727328691090863,28.29,0.14184677493466535,0.016227161424494447,7.591668424512601,0.8075446671980825
I01-11023-3,open space,0.078,0.00774399373093166,34.960882542652016,28.29,6.428781886355567,0.638262136223904,7.591668424512601,0.8075446671980825
I01-11023-3,surface street,0.471,0.05945984615668794,0.7459569449051076,28.29,0.8282975373760956,0.10456569882026777,7.591668424512601,0.8075446671980825
I01-11023-4,business,0.486,0.08802841737352897,0.4301795958467616,28.29,0.4928761210434478,0.08927387838818644,4.47248339181838,0.6034184727098779
I01-11023-4,developed open space,0.217,0.02482463228887089,1.5001470403652477,28.29,0.7674414725424525,0.08779471133223957,4.47248339181838,0.6034184727098779
I01-11023-4,multi-family,0.485,0.07334900151448209,1.1795799654056534,28.29,1.3487169876952565,0.20397328736714865,4.47248339181838,0.6034184727098779
I01-11023-4,open space,0.078,0.00774399373093166,1.8772541253886683,28.29,0.34519887484709527,0.03427202465052011,4.47248339181838,0.6034184727098779
I01-11023-4,single family,0.405,0.04866224438852074,0.6127717644200024,28.29,0.585066821021163,0.07029793735344878,4.47248339181838,0.6034184727098779
I01-11023-4,surface street,0.471,0.05945984615668794,0.8404159059323831,28.29,0.9331831146689644,0.11780663361833439,4.47248339181838,0.6034184727098779
I01-11023-5,business,0.414,0.10415322119393498,1.4095029881423011,28.29,1.3756819639418265,0.34609108184285015,4.69236864364882,0.7143714494186579
I01-11023-5,developed open space,0.217,0.02482463228887089,0.908807302371675,28.29,0.46492536772904547,0.05318710274489233,4.69236864364882,0.7143714494186579
I01-11023-5,open space,0.078,0.00774399373093166,9.060622791409282,28.29,1.6661126219982956,0.16541494486898606,4.69236864364882,0.7143714494186579
I01-11023-5,surface street,0.471,0.05945984615668794,1.0677840203530338,28.29,1.1856486899796523,0.14967831996192935,4.69236864364882,0.7143714494186579
I01-11023-6,developed open space,0.217,0.02482463228887089,1.580597059026094,28.29,0.8085978919639216,0.09250297390580876,10.050895034437463,1.0830764752629651
I01-11023-6,open space,0.078,0.00774399373093166,35.540130359936605,28.29,6.535296871236942,0.64883715385431,10.050895034437463,1.0830764752629651
I01-11023-6,surface street,0.471,0.05945984615668794,2.437898896314197,28.29,2.707000271236599,0.3417363475028465,10.050895034437463,1.0830764752629651
